1,"ïΩê¨22îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
235,"25201","179003","3","","","","é†âÍåß","ëÂí√és","íÜâõ","ÇRíöñ⁄",598,26,21,26,18,31,27,29,45,52,50,33,20,48,40,32,45,27,14,8,1,3,2,73,353,170,98,26,28140,47.7147651007,4,267,11,11,14,6,13,14,13,17,24,24,19,9,19,19,10,20,15,7,-,-,-,2,36,158,71,42,7,12249,46.7226415094,3,331,15,10,12,12,18,13,16,28,28,26,14,11,29,21,22,25,12,7,8,1,3,-,37,195,99,56,19,15891,48.5090634441,1
236,"25201","179004","3","","","","é†âÍåß","ëÂí√és","íÜâõ","ÇSíöñ⁄",827,55,46,30,31,35,70,78,83,70,44,29,38,44,42,34,33,27,9,6,2,-,21,131,522,153,77,17,32480,40.7977667494,9,373,21,20,14,16,9,35,41,33,35,21,16,18,21,20,15,13,12,3,2,-,-,8,55,245,65,30,5,14763,40.9465753425,5,454,34,26,16,15,26,35,37,50,35,23,13,20,23,22,19,20,15,6,4,2,-,13,76,277,88,47,12,17717,40.6746031746,4
237,"25201","1830","2","","","","é†âÍåß","ëÂí√és","ãûí¨","",1043,38,25,35,32,59,84,82,78,79,62,49,55,64,75,70,59,44,24,9,3,-,17,98,644,284,139,36,47565,46.8596491228,5,492,24,15,16,15,30,40,41,41,33,32,24,23,32,31,30,26,19,10,2,-,-,8,55,311,118,57,12,21420,44.7561983471,3,551,14,10,19,17,29,44,41,37,46,30,25,32,32,44,40,33,25,14,7,3,-,9,43,333,166,82,24,26145,48.7380073801,2
238,"25201","183001","3","","","","é†âÍåß","ëÂí√és","ãûí¨","ÇPíöñ⁄",447,18,11,12,6,17,41,35,36,30,16,16,26,33,39,34,29,21,8,7,2,-,10,41,256,140,67,17,21142,48.8798627002,-,207,11,6,7,4,8,16,18,19,14,10,8,8,14,17,17,12,10,3,1,-,-,4,24,119,60,26,4,9327,46.4458128079,-,240,7,5,5,2,9,25,17,17,16,6,8,18,19,22,17,17,11,5,6,2,-,6,17,137,80,41,13,11815,50.9914529915,-
239,"25201","183002","3","","","","é†âÍåß","ëÂí√és","ãûí¨","ÇQíöñ⁄",312,20,11,8,16,22,11,29,26,23,22,20,13,15,21,18,15,11,8,1,1,-,1,39,197,75,36,10,13529,44.0016077170,2,153,13,8,4,10,13,7,14,12,7,7,9,8,8,10,5,8,5,4,-,-,-,1,25,95,32,17,4,6108,40.6842105263,1,159,7,3,4,6,9,4,15,14,16,15,11,5,7,11,13,7,6,4,1,1,-,-,14,102,43,19,6,7421,47.1729559748,1
240,"25201","183003","3","","","","é†âÍåß","ëÂí√és","ãûí¨","ÇRíöñ⁄",115,-,-,3,3,8,14,7,3,9,8,4,7,9,7,9,12,6,6,-,-,-,-,3,72,40,24,6,5958,52.3086956522,1,52,-,-,2,-,3,5,3,1,5,6,2,3,6,3,3,5,2,3,-,-,-,-,2,34,16,10,3,2730,53.0000000000,1,63,-,-,1,3,5,9,4,2,4,2,2,4,3,4,6,7,4,3,-,-,-,-,1,38,24,14,3,3228,51.7380952381,-
241,"25201","183004","3","","","","é†âÍåß","ëÂí√és","ãûí¨","ÇSíöñ⁄",169,-,3,12,7,12,18,11,13,17,16,9,9,7,8,9,3,6,2,1,-,-,6,15,119,29,12,3,6936,43.0521472393,2,80,-,1,3,1,6,12,6,9,7,9,5,4,4,1,5,1,2,-,1,-,-,3,4,63,10,4,1,3255,42.7727272727,1,89,-,2,9,6,6,6,5,4,10,7,4,5,3,7,4,2,4,2,-,-,-,3,11,56,19,8,2,3681,43.3023255814,1
242,"25201","1870","2","","","","é†âÍåß","ëÂí√és","ìáÇÃä÷","",540,12,11,13,21,30,37,28,38,34,24,34,30,49,42,56,36,15,10,4,2,-,14,36,325,165,67,16,25972,49.8764258555,16,258,7,8,7,9,17,24,11,21,19,11,15,15,25,20,17,16,4,2,1,-,-,9,22,167,60,23,3,11395,46.2630522088,8,282,5,3,6,12,13,13,17,17,15,13,19,15,24,22,39,20,11,8,3,2,-,5,14,158,105,44,13,14577,53.1245487365,8
243,"25201","1880","2","","","","é†âÍåß","ëÂí√és","ïlí¨","",174,4,8,11,1,9,12,8,9,9,7,9,10,20,7,17,15,8,6,3,1,-,-,23,94,57,33,10,8721,50.6206896552,-,86,3,5,5,1,5,9,1,6,4,4,3,5,10,4,6,6,4,4,1,-,-,-,13,48,25,15,5,4083,47.9767441860,-,88,1,3,6,-,4,3,7,3,5,3,6,5,10,3,11,9,4,2,2,1,-,-,10,46,32,18,5,4638,53.2045454545,-
244,"25201","1900","2","","","","é†âÍåß","ëÂí√és","êºÇÃèØ","",1301,71,79,72,70,48,46,85,120,97,100,58,61,83,80,74,64,48,19,12,4,-,10,222,768,301,147,35,55291,43.3280402789,54,623,37,38,40,35,22,24,44,54,58,42,29,31,40,36,33,22,23,5,1,-,-,9,115,379,120,51,6,24991,41.2019543974,26,678,34,41,32,35,26,22,41,66,39,58,29,30,43,44,41,42,25,14,11,4,-,1,107,389,181,96,29,30300,45.2562776957,28
245,"25201","1910","2","","","","é†âÍåß","ëÂí√és","înèÍ","",2289,109,100,95,103,104,120,130,194,150,142,139,138,195,167,125,111,82,37,13,7,-,28,304,1415,542,250,57,101421,45.3567005750,30,1088,63,52,46,43,57,67,65,90,70,74,64,60,103,73,49,45,35,10,2,1,-,19,161,693,215,93,13,45740,43.2876520112,14,1201,46,48,49,60,47,53,65,104,80,68,75,78,92,94,76,66,47,27,11,6,-,9,143,722,327,157,44,55681,47.2122483221,16
246,"25201","191001","3","","","","é†âÍåß","ëÂí√és","înèÍ","ÇPíöñ⁄",413,13,15,12,19,25,23,22,26,20,23,30,29,40,30,25,28,16,8,6,-,-,3,40,257,113,58,14,19612,48.3341463415,4,215,8,10,7,11,16,16,13,14,11,14,15,13,24,12,10,12,3,4,-,-,-,2,25,147,41,19,4,9253,43.9413145540,2,198,5,5,5,8,9,7,9,12,9,9,15,16,16,18,15,16,13,4,6,-,-,1,15,110,72,39,10,10359,53.0837563452,2
247,"25201","191002","3","","","","é†âÍåß","ëÂí√és","înèÍ","ÇQíöñ⁄",611,28,17,22,28,25,40,32,41,42,30,36,35,55,61,40,33,26,9,-,4,-,7,67,364,173,72,13,28322,47.3907284768,7,288,16,12,10,10,15,20,16,18,18,17,13,18,27,27,20,13,13,1,-,-,-,4,38,172,74,27,1,12776,45.4859154930,4,323,12,5,12,18,10,20,16,23,24,13,23,17,28,34,20,20,13,8,-,4,-,3,29,192,99,45,12,15546,49.0812500000,3
248,"25201","191003","3","","","","é†âÍåß","ëÂí√és","înèÍ","ÇRíöñ⁄",1265,68,68,61,56,54,57,76,127,88,89,73,74,100,76,60,50,40,20,7,3,-,18,197,794,256,120,30,53487,43.3925421010,19,585,39,30,29,22,26,31,36,58,41,43,36,29,52,34,19,20,19,5,2,1,-,13,98,374,100,47,8,23711,41.9527972028,8,680,29,38,32,34,28,26,40,69,47,46,37,45,48,42,41,30,21,15,5,2,-,5,99,420,156,73,22,29776,44.6125925926,11
249,"25201","1940","2","","","","é†âÍåß","ëÂí√és","íﬂÇÃó¢","",638,16,14,19,26,19,23,20,28,25,39,45,43,56,56,52,75,52,22,4,3,1,-,49,324,265,157,30,34913,55.2225705329,1,284,9,7,7,15,11,8,8,11,11,19,18,20,26,27,19,34,24,8,1,1,-,-,23,147,114,68,10,15240,54.1619718310,1,354,7,7,12,11,8,15,12,17,14,20,27,23,30,29,33,41,28,14,3,2,1,-,26,177,151,89,20,19673,56.0734463277,-
250,"25201","1950","2","","","","é†âÍåß","ëÂí√és","êŒèÍ","",634,18,27,27,22,35,23,33,37,41,38,39,39,56,48,51,38,32,17,5,2,1,5,72,363,194,95,25,30683,49.2806041335,6,312,11,13,17,11,16,10,19,20,20,20,21,21,25,27,20,18,12,7,1,-,-,3,41,183,85,38,8,14435,47.2152103560,3,322,7,14,10,11,19,13,14,17,21,18,18,18,31,21,31,20,20,10,4,2,1,2,31,180,109,57,17,16248,51.2750000000,3
251,"25201","1960","2","","","","é†âÍåß","ëÂí√és","èºñ{","",779,19,19,26,25,39,39,39,47,53,39,52,56,66,73,49,55,36,34,6,1,-,6,64,455,254,132,41,39157,51.1558861578,1,358,9,9,16,10,15,20,19,24,29,20,21,28,32,31,21,23,13,13,1,-,-,4,34,218,102,50,14,17320,49.4265536723,1,421,10,10,10,15,24,19,20,23,24,19,31,28,34,42,28,32,23,21,5,1,-,2,30,237,152,82,27,21837,52.6169451074,-
252,"25201","196001","3","","","","é†âÍåß","ëÂí√és","èºñ{","ÇPíöñ⁄",214,6,7,10,7,10,12,9,14,16,12,11,18,19,18,13,16,6,9,1,-,-,-,23,128,63,32,10,10433,49.2523364486,-,101,1,3,6,2,2,8,5,7,9,8,4,12,7,9,5,9,1,3,-,-,-,-,10,64,27,13,3,4904,49.0544554455,-,113,5,4,4,5,8,4,4,7,7,4,7,6,12,9,8,7,5,6,1,-,-,-,13,64,36,19,7,5529,49.4292035398,-
253,"25201","196002","3","","","","é†âÍåß","ëÂí√és","èºñ{","ÇQíöñ⁄",565,13,12,16,18,29,27,30,33,37,27,41,38,47,55,36,39,30,25,5,1,-,6,41,327,191,100,31,28724,51.8846153846,1,257,8,6,10,8,13,12,14,17,20,12,17,16,25,22,16,14,12,10,1,-,-,4,24,154,75,37,11,12416,49.5750988142,1,308,5,6,6,10,16,15,16,16,17,15,24,22,22,33,20,25,18,15,4,1,-,2,17,173,116,63,20,16308,53.7941176471,-
254,"25201","1980","2","","","","é†âÍåß","ëÂí√és","ë≈èoïl","",1253,50,57,45,58,65,78,99,97,78,76,75,91,117,92,63,47,30,15,5,2,1,12,152,834,255,100,23,54245,44.2107171636,9,584,22,37,25,29,24,36,45,41,33,38,32,41,54,43,35,17,17,3,3,-,-,9,84,373,118,40,6,24622,43.3208695652,6,669,28,20,20,29,41,42,54,56,45,38,43,50,63,49,28,30,13,12,2,2,1,3,68,461,137,60,17,29623,44.9789789790,3
255,"25201","1990","2","","","","é†âÍåß","ëÂí√és","ó≥Ç™ãu","",2356,87,96,100,126,141,109,137,175,149,145,189,175,204,172,105,117,74,26,16,3,1,9,283,1550,514,237,46,104919,45.2034512143,17,1099,42,50,49,69,54,50,59,86,66,68,86,88,90,82,52,50,38,11,2,1,-,6,141,716,236,102,14,48263,44.6564501372,11,1257,45,46,51,57,87,59,78,89,83,77,103,87,114,90,53,67,36,15,14,2,1,3,142,834,278,135,32,56656,45.6802232855,6
256,"25201","2010","2","","","","é†âÍåß","ëÂí√és","Ç…Ç®ÇÃïl","",4881,334,335,283,217,160,188,388,494,433,431,311,281,349,230,155,135,70,26,15,5,1,40,952,3252,637,252,47,188370,39.4113819459,40,2306,155,186,145,109,82,83,173,233,199,199,156,133,154,105,69,54,26,12,8,-,-,25,486,1521,274,100,20,86349,38.3557650153,18,2575,179,149,138,108,78,105,215,261,234,232,155,148,195,125,86,81,44,14,7,5,1,15,466,1731,363,152,27,102021,40.3519531250,22
257,"25201","201001","3","","","","é†âÍåß","ëÂí√és","Ç…Ç®ÇÃïl","ÇPíöñ⁄",790,24,31,82,89,44,15,18,30,70,136,93,42,41,27,14,17,7,4,2,-,-,4,137,578,71,30,6,30153,38.8625954198,5,377,6,19,48,45,20,8,6,12,30,60,46,22,20,12,7,6,3,3,1,-,-,3,73,269,32,13,4,14104,38.2112299465,3,413,18,12,34,44,24,7,12,18,40,76,47,20,21,15,7,11,4,1,1,-,-,1,64,309,39,17,2,16049,39.4538834951,2
258,"25201","201002","3","","","","é†âÍåß","ëÂí√és","Ç…Ç®ÇÃïl","ÇQíöñ⁄",2228,149,115,108,68,78,97,199,219,184,134,111,153,209,145,95,78,39,13,9,5,1,19,372,1452,385,145,28,92047,42.1690810321,18,1017,73,63,46,35,42,43,92,103,81,56,49,66,90,68,47,28,14,5,6,-,-,10,182,657,168,53,11,40704,40.9210526316,8,1211,76,52,62,33,36,54,107,116,103,78,62,87,119,77,48,50,25,8,3,5,1,9,190,795,217,92,17,51343,43.2146422629,10
259,"25201","201003","3","","","","é†âÍåß","ëÂí√és","Ç…Ç®ÇÃïl","ÇRíöñ⁄",1234,108,129,70,42,20,35,103,168,128,120,73,53,61,37,25,26,15,5,3,-,-,13,307,803,111,49,8,43348,36.0020475020,9,617,53,74,38,19,13,17,42,82,58,63,45,29,27,16,8,13,6,2,1,-,-,11,165,395,46,22,3,20963,35.0924092409,4,617,55,55,32,23,7,18,61,86,70,57,28,24,34,21,17,13,9,3,2,-,-,2,142,408,65,27,5,22385,36.8983739837,5
260,"25201","201004","3","","","","é†âÍåß","ëÂí√és","Ç…Ç®ÇÃïl","ÇSíöñ⁄",629,53,60,23,18,18,41,68,77,51,41,34,33,38,21,21,14,9,4,1,-,-,4,136,419,70,28,5,22822,37.0152000000,8,295,23,30,13,10,7,15,33,36,30,20,16,16,17,9,7,7,3,2,-,-,-,1,66,200,28,12,2,10578,36.4795918367,3,334,30,30,10,8,11,26,35,41,21,21,18,17,21,12,14,7,6,2,1,-,-,3,70,219,42,16,3,12244,37.4909365559,5
261,"25201","2050","2","","","","é†âÍåß","ëÂí√és","ñÿâ∫í¨","",1083,42,44,48,50,55,58,64,93,71,59,78,58,67,66,71,64,53,18,14,-,-,10,134,653,286,149,32,48986,46.1533084809,50,486,22,20,28,27,19,22,29,40,36,25,42,25,33,28,29,24,22,4,4,-,-,7,70,298,111,54,8,21040,44.4248434238,23,597,20,24,20,23,36,36,35,53,35,34,36,33,34,38,42,40,31,14,10,-,-,3,64,355,175,95,24,27946,47.5471380471,27
262,"25201","2060","2","","","","é†âÍåß","ëÂí√és","è∫òaí¨","",438,14,12,11,10,30,41,27,32,24,24,25,38,31,23,25,28,17,15,2,2,-,7,37,282,112,64,19,20289,47.5742459397,20,210,7,8,6,2,19,25,11,17,13,11,9,24,15,11,10,14,4,-,-,-,-,4,21,146,39,18,-,8911,43.7572815534,12,228,7,4,5,8,11,16,16,15,11,13,16,14,16,12,15,14,13,15,2,2,-,3,16,136,73,46,19,11378,51.0688888889,8
263,"25201","2070","2","","","","é†âÍåß","ëÂí√és","ëäñÕí¨","",121,9,10,8,3,3,7,11,10,13,8,7,3,9,1,6,6,4,1,-,-,-,2,27,74,18,11,1,4578,38.9705882353,1,62,4,7,3,2,2,4,4,7,4,5,6,1,5,1,1,2,1,1,-,-,-,2,14,40,6,4,1,2211,37.3500000000,1,59,5,3,5,1,1,3,7,3,9,3,1,2,4,-,5,4,3,-,-,-,-,-,13,34,12,7,-,2367,40.6186440678,-
264,"25201","2080","2","","","","é†âÍåß","ëÂí√és","ëVèä","",1644,61,86,61,82,86,73,94,106,96,110,84,102,125,117,106,91,87,44,13,3,-,17,208,958,461,238,60,75662,47.0039950830,15,764,28,41,29,43,42,28,41,58,55,45,43,45,60,48,46,44,39,15,3,-,-,11,98,460,195,101,18,34157,45.8612217795,5,880,33,45,32,39,44,45,53,48,41,65,41,57,65,69,60,47,48,29,10,3,-,6,110,498,266,137,42,41505,47.9885583524,10
265,"25201","208001","3","","","","é†âÍåß","ëÂí√és","ëVèä","ÇPíöñ⁄",1162,47,68,41,57,60,52,68,80,73,71,67,68,80,84,69,62,62,32,7,2,-,12,156,676,318,165,41,52665,46.2956521739,8,539,22,32,19,28,31,20,27,45,43,26,34,31,37,37,30,26,32,10,2,-,-,7,73,322,137,70,12,23886,45.3984962406,3,623,25,36,22,29,29,32,41,35,30,45,33,37,43,47,39,36,30,22,5,2,-,5,83,354,181,95,29,28779,47.0679611650,5
266,"25201","208002","3","","","","é†âÍåß","ëÂí√és","ëVèä","ÇQíöñ⁄",482,14,18,20,25,26,21,26,26,23,39,17,34,45,33,37,29,25,12,6,1,-,5,52,282,143,73,19,22997,48.7117400419,7,225,6,9,10,15,11,8,14,13,12,19,9,14,23,11,16,18,7,5,1,-,-,4,25,138,58,31,6,10271,46.9751131222,2,257,8,9,10,10,15,13,12,13,11,20,8,20,22,22,21,11,18,7,5,1,-,1,27,144,85,42,13,12726,50.2109375000,5
267,"25201","2100","2","","","","é†âÍåß","ëÂí√és","ä€ÇÃì‡í¨","",1118,55,56,59,59,52,49,76,106,94,92,66,65,69,48,64,50,35,12,1,-,-,10,170,728,210,98,13,46389,42.3673285199,16,538,26,32,29,25,23,28,36,50,48,47,32,33,40,21,20,24,11,7,-,-,-,6,87,362,83,42,7,21738,41.3609022556,8,580,29,24,30,34,29,21,40,56,46,45,34,32,29,27,44,26,24,5,1,-,-,4,83,366,127,56,6,24651,43.2968750000,8
268,"25201","2110","2","","","","é†âÍåß","ëÂí√és","ñ{ä€í¨","",1773,88,61,50,64,70,102,120,141,98,88,64,95,159,169,160,112,63,36,15,5,-,13,199,1001,560,231,56,84096,48.2818181818,24,794,51,31,26,30,37,47,61,70,39,40,23,47,73,57,69,38,20,17,5,1,-,12,108,467,207,81,23,35005,45.2634271100,11,979,37,30,24,34,33,55,59,71,59,48,41,48,86,112,91,74,43,19,10,4,-,1,91,534,353,150,33,49091,50.6952965235,13
269,"25201","2120","2","","","","é†âÍåß","ëÂí√és","íÜèØ","",2827,99,99,132,117,152,151,167,184,156,196,213,193,234,167,155,142,106,41,24,7,2,90,330,1763,644,322,74,124857,46.1181951041,25,1346,43,58,66,58,67,83,81,93,65,99,99,105,112,76,70,61,44,14,5,1,-,46,167,862,271,125,20,57598,44.8061538462,10,1481,56,41,66,59,85,68,86,91,91,97,114,88,122,91,85,81,62,27,19,6,2,44,163,901,373,197,54,67259,47.3051496173,15
270,"25201","212001","3","","","","é†âÍåß","ëÂí√és","íÜèØ","ÇPíöñ⁄",1715,51,39,82,73,87,95,100,109,87,117,134,129,151,110,92,81,58,24,11,3,-,82,172,1082,379,177,38,75372,46.6555419473,18,799,21,20,39,35,34,50,50,59,37,57,58,71,68,51,41,30,25,8,2,1,-,42,80,519,158,66,11,34256,45.7523117569,8,916,30,19,43,38,53,45,50,50,50,60,76,58,83,59,51,51,33,16,9,2,-,40,92,563,221,111,27,41116,47.4360730594,10
271,"25201","212002","3","","","","é†âÍåß","ëÂí√és","íÜèØ","ÇQíöñ⁄",1112,48,60,50,44,65,56,67,75,69,79,79,64,83,57,63,61,48,17,13,4,2,8,158,681,265,145,36,49485,45.3233695652,7,547,22,38,27,23,33,33,31,34,28,42,41,34,44,25,29,31,19,6,3,-,-,4,87,343,113,59,9,23342,43.4871086556,2,565,26,22,23,21,32,23,36,41,41,37,38,30,39,32,34,30,29,11,10,4,2,4,71,338,152,86,27,26143,47.1007130125,5
272,"25201","2140","2","","","","é†âÍåß","ëÂí√és","å‰ìaïl","",1060,16,30,31,38,46,58,62,63,52,55,41,74,88,81,76,82,81,44,22,10,2,8,77,577,398,241,78,55530,53.2851711027,35,477,7,12,11,20,25,22,33,34,27,31,16,26,38,37,32,33,35,21,8,3,-,6,30,272,169,100,32,24267,52.0222929936,18,583,9,18,20,18,21,36,29,29,25,24,25,48,50,44,44,49,46,23,14,7,2,2,47,305,229,141,46,31263,54.3089500861,17
273,"25201","2150","2","","","","é†âÍåß","ëÂí√és","êôâYí¨","",1131,42,29,44,61,71,68,69,52,65,83,81,67,78,77,71,66,56,29,11,4,-,7,115,695,314,166,44,52677,47.3656583630,11,541,16,14,25,29,42,35,35,29,34,42,38,37,39,36,29,20,19,11,3,2,-,6,55,360,120,55,16,23885,45.1448598131,5,590,26,15,19,32,29,33,34,23,31,41,43,30,39,41,42,46,37,18,8,2,-,1,60,335,194,111,28,28792,49.3828522920,6
274,"25201","2160","2","","","","é†âÍåß","ëÂí√és","ï ï€","",1938,72,88,113,93,101,111,109,145,135,147,134,99,129,111,95,102,68,35,19,6,1,25,273,1203,437,231,61,84154,44.4905906952,48,959,38,47,53,47,55,56,60,80,61,77,68,56,63,53,45,41,26,9,4,2,-,18,138,623,180,82,15,39675,42.6625929862,27,979,34,41,60,46,46,55,49,65,74,70,66,43,66,58,50,61,42,26,15,4,1,7,135,580,257,149,46,44479,46.2602880658,21
275,"25201","216001","3","","","","é†âÍåß","ëÂí√és","ï ï€","ÇPíöñ⁄",837,46,44,47,43,35,46,54,76,61,56,53,45,45,50,36,25,33,19,6,4,-,13,137,514,173,87,29,34679,42.5861650485,14,417,24,22,21,23,19,22,26,41,31,27,26,26,22,27,17,9,12,6,3,2,-,11,67,263,76,32,11,16648,41.5049261084,8,420,22,22,26,20,16,24,28,35,30,29,27,19,23,23,19,16,21,13,3,2,-,2,70,251,97,55,18,18031,43.6363636364,6
276,"25201","216002","3","","","","é†âÍåß","ëÂí√és","ï ï€","ÇQíöñ⁄",587,21,28,36,30,39,34,32,34,45,51,43,31,36,33,29,40,12,5,4,1,-,3,85,375,124,62,10,25041,43.3784246575,14,301,11,18,19,14,22,19,20,17,19,28,24,16,18,15,13,18,6,2,-,-,-,2,48,197,54,26,2,12269,41.5334448161,9,286,10,10,17,16,17,15,12,17,26,23,19,15,18,18,16,22,6,3,4,1,-,1,37,178,70,36,8,12772,45.3140350877,5
277,"25201","216003","3","","","","é†âÍåß","ëÂí√és","ï ï€","ÇRíöñ⁄",514,5,16,30,20,27,31,23,35,29,40,38,23,48,28,30,37,23,11,9,1,1,9,51,314,140,82,22,24434,48.8841584158,20,241,3,7,13,10,14,15,14,22,11,22,18,14,23,11,15,14,8,1,1,-,-,5,23,163,50,24,2,10758,46.0847457627,10,273,2,9,17,10,13,16,9,13,18,18,20,9,25,17,15,23,15,10,8,1,1,4,28,151,90,58,20,13676,51.3401486989,10
278,"25201","2190","2","","","","é†âÍåß","ëÂí√és","åŒèÈÇ™ãu","",2831,156,181,142,114,145,132,188,269,221,171,162,169,221,176,133,103,75,25,20,3,-,25,479,1792,535,226,48,116805,42.1268709907,38,1389,81,92,74,57,67,60,101,130,116,77,89,74,102,98,60,43,35,6,7,3,-,17,247,873,252,94,16,56029,41.3374635569,19,1442,75,89,68,57,78,72,87,139,105,94,73,95,119,78,73,60,40,19,13,-,-,8,232,919,283,132,32,60776,42.8821478382,19
279,"25201","2200","2","","","","é†âÍåß","ëÂí√és","ëVèäírÉmì‡í¨","",35,-,-,1,2,1,2,-,4,1,1,3,2,4,5,2,1,3,2,-,-,-,1,1,20,13,6,2,1854,55.0294117647,3,18,-,-,-,1,-,1,-,3,1,-,1,2,3,2,1,-,1,1,-,-,-,1,-,12,5,2,1,921,54.6764705882,1,17,-,-,1,1,1,1,-,1,-,1,2,-,1,3,1,1,2,1,-,-,-,-,1,8,8,4,1,933,55.3823529412,2
280,"25201","2210","2","","","","é†âÍåß","ëÂí√és","óRî¸ïl","",6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
281,"25201","2220","2","","","","é†âÍåß","ëÂí√és","èHótë‰","",2670,141,156,213,197,109,124,167,214,238,244,162,156,163,117,96,80,45,22,10,3,-,13,510,1774,373,160,35,102887,39.2229958600,80,1325,80,79,111,116,55,60,81,105,116,118,84,72,79,59,37,35,23,5,1,-,-,9,270,886,160,64,6,48846,37.6170212766,35,1345,61,77,102,81,54,64,86,109,122,126,78,84,84,58,59,45,22,17,9,3,-,4,240,888,213,96,29,54041,40.7990305742,45
282,"25201","2230","2","","","","é†âÍåß","ëÂí√és","ïxémå©ë‰","",3550,174,220,216,197,150,153,251,324,285,253,172,189,230,209,210,121,87,62,31,12,1,3,610,2204,733,314,106,148152,42.2682548633,25,1666,79,101,102,101,64,80,107,172,141,126,86,97,101,91,101,60,32,17,5,-,-,3,282,1075,306,114,22,67787,41.2618761275,10,1884,95,119,114,96,86,73,144,152,144,127,86,92,129,118,109,61,55,45,26,12,1,-,328,1129,427,200,84,80365,43.1565817410,15
283,"25201","2240","2","","","","é†âÍåß","ëÂí√és","ëVèäïΩîˆí¨","",37,-,-,1,-,2,2,2,3,3,-,1,3,9,7,3,-,1,-,-,-,-,-,1,25,11,1,-,1952,53.2567567568,-,18,-,-,1,-,1,-,1,2,1,-,-,2,4,3,3,-,-,-,-,-,-,-,1,11,6,-,-,958,53.7222222222,-,19,-,-,-,-,1,2,1,1,2,-,1,1,5,4,-,-,1,-,-,-,-,-,-,14,5,1,-,994,52.8157894737,-
284,"25201","2260","2","","","","é†âÍåß","ëÂí√és","ëVèäè„ï ï€í¨","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
285,"25201","2270","2","","","","é†âÍåß","ëÂí√és","é·ótë‰","",1688,68,65,77,109,106,112,100,117,99,113,127,160,155,104,79,31,23,14,8,4,-,17,210,1198,263,80,26,70353,42.6023339318,19,799,31,31,42,44,52,56,44,54,43,54,57,78,69,52,51,12,8,4,4,1,-,12,104,551,132,29,9,33189,42.6715374841,12,889,37,34,35,65,54,56,56,63,56,59,70,82,86,52,28,19,15,10,4,3,-,5,106,647,131,51,17,37164,42.5407239819,7
286,"25201","2280","2","","","","é†âÍåß","ëÂí√és","âÄéR","",1207,152,80,30,28,94,259,254,150,59,30,15,23,5,8,11,8,-,-,-,-,-,1,262,917,27,8,-,32564,27.5016583748,28,779,87,45,12,18,67,206,166,92,32,16,7,14,2,7,4,3,-,-,-,-,-,1,144,620,14,3,-,20951,27.4293059126,19,428,65,35,18,10,27,53,88,58,27,14,8,9,3,1,7,5,-,-,-,-,-,-,118,297,13,5,-,11613,27.6331775701,9
287,"25201","228001","3","","","","é†âÍåß","ëÂí√és","âÄéR","ÇPíöñ⁄",71,-,-,-,5,24,20,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,-,-,-,1853,26.5985915493,-,57,-,-,-,3,15,17,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,-,-,-,1544,27.5877192982,-,14,-,-,-,2,9,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,309,22.5714285714,-
288,"25201","228002","3","","","","é†âÍåß","ëÂí√és","âÄéR","ÇQíöñ⁄",1088,140,76,30,23,64,226,224,145,59,30,15,23,5,8,11,8,-,-,-,-,-,1,246,814,27,8,-,29744,27.8633854646,28,691,80,43,12,15,46,180,140,89,32,16,7,14,2,7,4,3,-,-,-,-,-,1,135,541,14,3,-,18771,27.7043478261,19,397,60,33,18,8,18,46,84,56,27,14,8,9,3,1,7,5,-,-,-,-,-,-,111,273,13,5,-,10973,28.1397984887,9
289,"25201","228003","3","","","","é†âÍåß","ëÂí√és","âÄéR","ÇRíöñ⁄",48,12,4,-,-,6,13,9,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,32,-,-,-,967,20.6458333333,-,31,7,2,-,-,6,9,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,22,-,-,-,636,21.0161290323,-,17,5,2,-,-,-,4,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,10,-,-,-,331,19.9705882353,-
